model_name,task,n_shot,performance,metric_name,source_file
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal50b_dominant1/checkpoints/iter_0955200,polymath_it_high,0,0.0,"exact_match,none",/scratch/project_465002891/prelude-mid/evals/ankutuzo/2026-09-16-10-45-26/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal50b_dominant1/checkpoints/iter_0955200,belebele_lvs_Latn,5,0.8033333333333333,"acc,none",/scratch/project_465002891/prelude-mid/evals/ankutuzo/2026-09-16-10-45-26/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal50b_dominant1/checkpoints/iter_0955200,global_piqa_completions_deu_latn,0,0.81,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/ankutuzo/2026-09-16-10-45-26/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal50b_dominant1/checkpoints/iter_0955200,opensubtitles_multi40_bg_to_en,0,17.20474663607514,"bleu,none",/scratch/project_465002891/prelude-mid/evals/ankutuzo/2026-09-16-10-45-26/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal50b_dominant1/checkpoints/iter_0955200,global_piqa_completions_por_latn_port,0,0.65,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/ankutuzo/2026-09-16-10-45-26/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal50b_dominant1/checkpoints/iter_0955200,opensubtitles_multi40_da_to_en,0,28.83371867896763,"bleu,none",/scratch/project_465002891/prelude-mid/evals/ankutuzo/2026-09-16-10-45-26/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal50b_dominant1/checkpoints/iter_0955200,xcsqa_nld_Latn,0,0.438,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/ankutuzo/2026-09-16-10-45-26/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal50b_dominant1/checkpoints/iter_0955200,hellaswag_fr,0,0.6890126365388735,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/ankutuzo/2026-09-16-10-45-26/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal50b_dominant1/checkpoints/iter_0955200,global_mgsm_cs,0,0.036,"exact_match,flexible-extract",/scratch/project_465002891/prelude-mid/evals/ankutuzo/2026-09-16-10-45-26/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal50b_dominant1/checkpoints/iter_0955200,include_base_44_greek,0,0.4547101449275362,"acc,none",/scratch/project_465002891/prelude-mid/evals/ankutuzo/2026-09-16-10-45-26/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal50b_dominant1/checkpoints/iter_0955200,opensubtitles_multi40_en_to_lt,0,13.598077217291918,"bleu,none",/scratch/project_465002891/prelude-mid/evals/ankutuzo/2026-09-16-10-45-26/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal50b_dominant1/checkpoints/iter_0955200,global_mmlu_full_it,5,0.5823956701324597,"acc,none",/scratch/project_465002891/prelude-mid/evals/ankutuzo/2026-09-16-10-45-26/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal50b_dominant1/checkpoints/iter_0955200,arc_challenge_mt_sv,0,0.4505119453924914,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/ankutuzo/2026-09-16-10-45-26/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal50b_dominant1/checkpoints/iter_0955200,include_base_44_hungarian,0,0.4272727272727272,"acc,none",/scratch/project_465002891/prelude-mid/evals/ankutuzo/2026-09-16-10-45-26/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal50b_dominant1/checkpoints/iter_0955200,global_piqa_prompted_slk_latn,0,0.43,"exact_match,strict_match",/scratch/project_465002891/prelude-mid/evals/ankutuzo/2026-09-16-10-45-26/results.csv
/scratch/project_465002891/prelude-mid/hf_models/baby_9b_dense_anneal50b_dominant1/checkpoints/iter_0955200,multiblimp_hun,0,0.9644970414201184,"acc_norm,none",/scratch/project_465002891/prelude-mid/evals/ankutuzo/2026-09-16-10-45-26/results.csv
